user,docid,page,corrupted,tableType,location,number,content,qualifiers
auto,15883637,1,false,na,Col,1,characteristic_name,
auto,15883637,1,false,na,Row,1,characteristic_level,
auto,15883637,1,false,na,Row,2,characteristic_level;arms,
auto,15924587,1,false,na,Col,1,characteristic_name,bold;empty_row
auto,15924587,1,false,na,Col,1,characteristic_level;arms,indent
auto,15924587,1,false,na,Col,1,characteristic_name,bold
auto,15924587,1,false,na,Col,1,characteristic_name,empty_row
auto,15924587,1,false,na,Row,1,arms,
auto,15998890,1,false,na,Col,1,characteristic_name,empty_row
auto,15998890,1,false,na,Col,1,characteristic_level,indent
auto,15998891,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,15998891,1,false,na,Col,1,characteristic_level,indent
auto,15998891,1,false,na,Row,1,characteristic_name;measures,
auto,16116047,1,false,na,Col,1,characteristic_name,
auto,16116047,1,false,na,Col,7,characteristic_level,
auto,16116047,1,false,na,Row,2,,
auto,16116047,1,false,na,Row,3,arms,
auto,16116047,2,false,na,Col,1,characteristic_name;measures,
auto,16116047,2,false,na,Row,1,characteristic_name,
auto,16116047,2,false,na,Row,2,arms,
auto,16116047,3,false,na,Col,1,outcomes,
auto,16116047,3,false,na,Col,1,outcomes,empty_row
auto,16116047,3,false,na,Row,1,measures,
auto,16116047,3,false,na,Row,2,measures,
auto,16116047,4,false,na,Col,1,outcomes,
auto,16116047,4,false,na,Col,1,outcomes,empty_row
auto,16116047,4,false,na,Row,1,measures,
auto,16116047,4,false,na,Row,2,measures,
auto,16139123,1,false,na,Col,1,characteristic_name,empty_row
auto,16139123,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,16139123,1,false,na,Row,1,arms,
auto,16139123,2,false,na,Col,1,characteristic_name,empty_row
auto,16139123,2,false,na,Col,1,characteristic_name;characteristic_level,
auto,16139123,2,false,na,Row,2,characteristic_level,
auto,16139123,3,false,na,Col,1,outcomes,empty_row
auto,16139123,3,false,na,Col,1,outcomes,
auto,16139123,3,false,na,Row,2,arms;measures,
auto,16139123,3,false,na,Row,3,measures,
auto,16214597,1,false,na,Col,1,characteristic_level,
auto,16214597,1,false,na,Col,5,arms,
auto,16214597,1,false,na,Row,1,characteristic_name,
auto,16214597,1,false,na,Row,2,characteristic_name,
auto,16214597,2,false,na,Col,1,characteristic_name,empty_row
auto,16214597,2,false,na,Row,1,measures,
auto,16267322,1,false,na,Col,1,characteristic_level,indent
auto,16267322,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,16267322,1,false,na,Row,1,other,
auto,16267322,1,false,na,Row,2,arms,
auto,16351668,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,16351668,1,false,na,Col,1,characteristic_name,empty_row
auto,16351668,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,16351668,1,false,na,Row,1,arms,
auto,16380589,1,false,na,Col,1,characteristic_name,
auto,16380589,1,false,na,Col,1,characteristic_name,indent;bold;empty_row
auto,16380589,1,false,na,Col,1,characteristic_level,indent
auto,16380589,1,false,na,Row,1,characteristic_level;arms;measures,
auto,16495392,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,16495392,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,16495392,1,false,na,Row,1,arms,
auto,16508926,1,false,na,Col,1,characteristic_name,
auto,16508926,1,false,na,Row,1,arms,
auto,16508926,1,false,na,Row,2,,
auto,16508926,2,false,na,Col,1,characteristic_name,indent
auto,16508926,2,false,na,Col,1,characteristic_name,
auto,16508926,2,false,na,Row,1,arms,
auto,16508926,2,false,na,Row,2,measures,
auto,16508926,3,false,na,Col,1,characteristic_name,
auto,16508926,3,false,na,Row,1,characteristic_name,
auto,16508926,3,false,na,Row,2,arms,
auto,16508926,4,false,na,Col,1,arms,empty_row
auto,16508926,5,false,na,Col,1,arms,empty_row
auto,16533938,1,false,na,Col,1,characteristic_name,
auto,16533938,1,false,na,Col,1,characteristic_name,indent
auto,16533938,1,false,na,Col,1,characteristic_name,empty_row
auto,16533938,1,false,na,Row,1,characteristic_name;measures,
auto,16537662,1,false,na,Col,1,characteristic_name,
auto,16537662,1,false,na,Col,1,characteristic_name,empty_row
auto,16537662,1,false,na,Col,1,characteristic_level,indent
auto,16537662,1,false,na,Row,1,arms,
auto,16537663,1,false,na,Col,1,characteristic_name,
auto,16537663,1,false,na,Col,1,characteristic_name,empty_row
auto,16537663,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,16572114,1,false,na,Col,1,characteristic_name,
auto,16572114,1,false,na,Col,1,characteristic_name,italic
auto,16572114,1,false,na,Col,1,characteristic_level,indent
auto,16572114,1,false,na,Row,1,characteristic_level,
auto,16709304,1,false,na,Col,1,characteristic_level,
auto,16709304,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,16709304,1,false,na,Row,1,characteristic_name,
auto,16709304,1,false,na,Row,2,characteristic_level,
auto,16709304,1,false,na,Row,21,characteristic_name,
auto,16709304,1,false,na,Row,22,characteristic_level,
auto,16709304,2,false,na,Col,1,characteristic_level,
auto,16709304,2,false,na,Col,1,characteristic_name,empty_row
auto,16709304,2,false,na,Row,1,characteristic_level,
auto,16709304,3,false,na,Col,1,characteristic_level,
auto,16709304,3,false,na,Col,1,characteristic_name,empty_row
auto,16709304,3,false,na,Col,1,characteristic_level,indent
auto,16709304,3,false,na,Row,2,characteristic_name,
auto,16714187,1,false,na,Col,1,characteristic_level;arms,
auto,16714187,1,false,na,Col,1,characteristic_name,bold;empty_row
auto,16714187,1,false,na,Col,1,characteristic_name,indent
auto,16714187,1,false,na,Row,1,arms,
auto,16801465,1,false,na,Col,1,characteristic_name,
auto,16801465,1,false,na,Col,1,characteristic_name,empty_row
auto,16801465,1,false,na,Col,1,characteristic_name,indent
auto,16801465,1,false,na,Row,1,characteristic_name,
auto,16905022,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,16905022,1,false,na,Row,1,,
auto,17011942,1,false,na,Col,1,characteristic_name,
auto,17011942,1,false,na,Col,1,characteristic_name,bold;empty_row
auto,17011942,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,17011942,1,false,na,Row,1,arms,
auto,17022864,1,false,na,Col,1,characteristic_level,
auto,17022864,1,false,na,Col,1,characteristic_name,empty_row
auto,17022864,1,false,na,Row,1,characteristic_level,
auto,17022864,1,false,na,Row,2,arms,
auto,17022864,2,false,na,Col,1,outcomes;measures;characteristic_level,
auto,17022864,2,false,na,Col,1,characteristic_name,empty_row
auto,17022864,2,false,na,Col,1,measures,indent
auto,17022864,2,false,na,Row,1,arms,
auto,17022864,2,false,na,Row,11,measures,
auto,17022864,2,false,na,Row,24,measures,
auto,17058629,1,false,na,Col,1,characteristic_name,bold
auto,17058629,1,false,na,Col,1,characteristic_name,
auto,17058629,1,false,na,Col,1,characteristic_level,indent
auto,17058629,1,false,na,Row,1,characteristic_level,
auto,17058629,1,false,na,Row,2,arms,
auto,17058629,1,false,na,Row,19,characteristic_name,
auto,17060377,1,false,na,Col,1,characteristic_name,
auto,17060377,1,false,na,Col,1,arms;characteristic_name,indent
auto,17060377,1,false,na,Row,2,arms,
auto,17060377,2,false,na,Col,1,outcomes;characteristic_name,empty_row
auto,17065671,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,17065671,1,false,na,Col,1,characteristic_name,empty_row
auto,17065671,1,false,na,Col,1,characteristic_level,indent
auto,17065671,1,false,na,Row,1,characteristic_level,
auto,17065671,1,false,na,Row,2,arms,
auto,17097378,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,17097378,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,17097378,1,false,na,Row,1,arms,
auto,17113426,1,false,na,Col,1,characteristic_name,
auto,17113426,1,false,na,Col,1,characteristic_level,indent
auto,17113426,1,false,na,Col,1,characteristic_name,empty_row
auto,17145742,1,false,na,Col,1,characteristic_level,
auto,17145742,1,false,na,Col,1,characteristic_name,empty_row
auto,17145742,1,false,na,Col,1,characteristic_name,bold;empty_row
auto,17145742,1,false,na,Row,1,arms,
auto,17244641,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,17244641,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,17244641,1,false,na,Col,1,characteristic_name,indentempty_row_with_p_value
auto,17244641,1,false,na,Row,1,characteristic_name;characteristic_level;outcomes;measures,
auto,17259484,1,false,na,Col,1,characteristic_name,
auto,17259484,1,false,na,Col,1,characteristic_name,empty_row
auto,17259484,1,false,na,Col,1,characteristic_level,indent
auto,17259484,1,false,na,Row,1,arms,
auto,17292766,1,false,na,Col,1,characteristic_name,
auto,17292766,1,false,na,Col,1,characteristic_level,indent
auto,17292766,1,false,na,Row,1,arms,
auto,17292766,2,false,na,Col,1,characteristic_name,
auto,17292766,2,false,na,Row,1,arms,
auto,17292766,2,false,na,Row,2,arms,
auto,17292766,3,false,na,Col,1,measures,bold;empty_row
auto,17292766,3,false,na,Col,1,characteristic_level,indent;empty_row
auto,17292766,3,false,na,Col,1,characteristic_level,indent
auto,17292766,3,false,na,Row,1,arms,
auto,17292766,3,false,na,Row,2,measures,
auto,17292766,4,false,na,Col,1,characteristic_level,
auto,17292766,4,false,na,Col,1,measures,bold;empty_row
auto,17292766,4,false,na,Row,1,arms,
auto,17292766,4,false,na,Row,2,measures,
auto,17304660,1,false,na,Col,1,characteristic_name,
auto,17304660,1,false,na,Col,1,characteristic_name,empty_row
auto,17304660,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,17304660,1,false,na,Row,1,arms,
auto,17398308,1,false,na,Col,1,characteristic_name,
auto,17398308,1,false,na,Col,1,characteristic_name,empty_row
auto,17398308,1,false,na,Row,1,arms,
auto,17456819,1,false,na,Col,1,characteristic_name,
auto,17456819,1,false,na,Col,1,characteristic_name,empty_row
auto,17456819,1,false,na,Col,1,characteristic_level,indent
auto,17456819,1,false,na,Row,1,arms,
auto,17470434,1,false,na,Col,1,characteristic_level,
auto,17470434,1,false,na,Col,1,characteristic_name,empty_row
auto,17470434,1,false,na,Row,1,arms;characteristic_level,
auto,17470824,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,17470824,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,17470824,1,false,na,Row,1,arms,
auto,17560879,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,17560879,1,false,na,Row,1,arms;other,
auto,17560879,1,false,na,Row,2,arms,
auto,17605774,1,false,na,Col,1,characteristic_level,
auto,17605774,1,false,na,Col,1,characteristic_name,italic;empty_row
auto,17605774,1,false,na,Row,1,arms,
auto,17605774,2,false,na,Col,1,arms,bold
auto,17605774,2,false,na,Row,1,,
auto,17605774,2,false,na,Row,2,arms,
auto,17634458,1,false,na,Col,1,characteristic_level,
auto,17634458,1,false,na,Col,1,characteristic_level,indent
auto,17634458,1,false,na,Col,1,characteristic_name,empty_row
auto,17634458,1,false,na,Row,1,arms,
auto,17634459,1,false,na,Col,1,characteristic_name,indentempty_row_with_p_value
auto,17634459,1,false,na,Col,1,characteristic_level,indent
auto,17634459,1,false,na,Row,1,arms,
auto,17765963,1,false,na,Col,1,characteristic_name,
auto,17765963,1,false,na,Col,1,characteristic_name,empty_row
auto,17765963,1,false,na,Col,1,characteristic_name,indent
auto,17765963,1,false,na,Row,2,arms,
auto,17804843,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,17804843,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,17804843,1,false,na,Row,1,characteristic_name,
auto,17804843,1,false,na,Row,2,arms;characteristic_level,
auto,17846352,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,17846352,1,false,na,Col,1,characteristic_level,indent
auto,17846352,1,false,na,Row,1,characteristic_level,
auto,17846352,2,false,na,Col,1,characteristic_level,indent
auto,17846352,2,false,na,Row,1,characteristic_name,
auto,17965424,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,17965424,1,false,na,Col,1,characteristic_name,empty_row
auto,17965424,1,false,na,Row,1,arms,
auto,17980928,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,17980928,1,false,na,Row,1,measures,
auto,17980928,2,false,na,Col,1,characteristic_name;characteristic_level,
auto,17980928,2,false,na,Row,1,arms,
auto,17984166,1,false,na,Col,1,characteristic_name,
auto,17984166,1,false,na,Col,1,characteristic_name,empty_row
auto,17984166,1,false,na,Col,1,characteristic_level,indent
auto,17984166,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,17984166,1,false,na,Row,1,arms,
auto,18000186,1,false,na,Col,1,characteristic_name,
auto,18000186,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,18000186,1,false,na,Col,1,characteristic_name,empty_row
auto,18000186,1,false,na,Row,1,characteristic_name,
auto,18025537,1,false,na,Col,1,characteristic_name,
auto,18025537,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,18025537,1,false,na,Row,1,characteristic_name;arms,
auto,18025537,1,false,na,Row,2,characteristic_level,
auto,18032739,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,18032739,1,false,na,Col,1,characteristic_name,empty_row
auto,18032739,1,false,na,Col,1,characteristic_level,indent
auto,18032739,1,false,na,Row,1,characteristic_level,
auto,18032739,1,false,na,Row,2,arms,
auto,18032739,1,false,na,Row,17,characteristic_level,
auto,18094675,1,false,na,Col,1,characteristic_level,
auto,18094675,1,false,na,Col,1,characteristic_level,indent
auto,18094675,1,false,na,Row,2,arms,
auto,18094675,2,false,na,Col,1,characteristic_name,italic
auto,18094675,2,false,na,Col,1,characteristic_level,indent
auto,18094675,2,false,na,Row,1,arms,
auto,18094675,2,false,na,Row,2,characteristic_level;measures,
auto,18094675,2,false,na,Row,3,characteristic_name,
auto,18094675,2,false,na,Row,9,characteristic_name,
auto,18094675,2,false,na,Row,15,characteristic_name,
auto,18094675,2,false,na,Row,21,characteristic_name;measures,
auto,18094675,3,false,na,Col,1,outcomes,italic;empty_row
auto,18094675,3,false,na,Col,1,characteristic_name,indent
auto,18094675,3,false,na,Row,1,arms;measures,
auto,18094675,3,false,na,Row,2,measures,
auto,18172039,1,false,na,Col,1,characteristic_name,empty_row
auto,18172039,1,false,na,Col,1,characteristic_level,indent
auto,18172039,1,false,na,Row,1,characteristic_level,
auto,18172039,1,false,na,Row,2,arms,
auto,18172039,2,false,na,Col,1,characteristic_level,indent;bold
auto,18172039,2,false,na,Col,1,characteristic_level,indent
auto,18172039,2,false,na,Col,1,outcomes,bold;empty_row
auto,18172039,2,false,na,Row,1,measures,
auto,18199798,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18199798,1,false,na,Col,1,characteristic_name,empty_row
auto,18199798,1,false,na,Row,1,characteristic_name,
auto,18199798,1,false,na,Row,2,characteristic_level,
auto,18223031,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,18223031,1,false,na,Row,1,characteristic_level,
auto,18223031,1,false,na,Row,2,arms,
auto,18223031,2,false,na,Col,1,characteristic_name,
auto,18223031,2,false,na,Row,1,arms,
auto,18223031,2,false,na,Row,4,measures,
auto,18227370,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,18227370,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,18227370,1,false,na,Row,1,measures,
auto,18227370,1,false,na,Row,2,characteristic_level,
auto,18227370,1,false,na,Row,11,characteristic_name,
auto,18227370,1,false,na,Row,17,,
auto,18227370,1,false,na,Row,26,characteristic_name,
auto,18227370,2,false,na,Col,1,arms,
auto,18227370,2,false,na,Col,1,outcomes,bold
auto,18227370,2,false,na,Row,1,characteristic_name,
auto,18227370,3,false,na,Col,1,outcomes,bold
auto,18227370,3,false,na,Row,1,characteristic_name,
auto,18227370,4,false,na,Col,1,outcomes,bold
auto,18227370,4,false,na,Col,2,measures;characteristic_level,bold
auto,18227370,4,false,na,Row,1,characteristic_name,
auto,18259029,1,false,na,Col,1,characteristic_name,
auto,18259029,1,false,na,Row,1,characteristic_level,
auto,18259029,1,false,na,Row,2,characteristic_level,
auto,18284434,1,false,na,Col,1,characteristic_level,
auto,18284434,1,false,na,Col,1,characteristic_name,empty_row
auto,18284434,1,false,na,Row,1,arms,
auto,18326958,1,false,na,Col,1,characteristic_level,
auto,18326958,1,false,na,Col,1,characteristic_name,empty_row
auto,18326958,1,false,na,Row,1,arms,
auto,18339679,1,false,na,Col,1,characteristic_level,
auto,18339679,1,false,na,Col,1,characteristic_name,empty_row
auto,18375982,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,18375982,1,false,na,Row,2,arms,
auto,18381571,1,false,na,Col,1,characteristic_name,indent
auto,18381571,1,false,na,Row,1,arms,
auto,18398080,1,false,na,Col,1,characteristic_name,
auto,18398080,1,false,na,Col,1,characteristic_name,empty_row
auto,18398080,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,18398080,1,false,na,Row,1,measures,
auto,18398080,1,false,na,Row,2,,
auto,18451347,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18451347,1,false,na,Col,1,outcomes;characteristic_level,indent
auto,18451347,1,false,na,Row,1,,
auto,18451347,1,false,na,Row,2,arms,
auto,18451347,1,false,na,Row,28,characteristic_name,
auto,18479744,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18479744,1,false,na,Col,1,characteristic_level;characteristic_name,indent
auto,18479744,1,false,na,Col,1,characteristic_name,empty_row
auto,18479744,1,false,na,Row,1,arms,
auto,18498915,1,false,na,Col,1,characteristic_name,
auto,18498915,1,false,na,Col,1,characteristic_name,empty_row_with_p_value
auto,18498915,1,false,na,Col,1,characteristic_level,indent
auto,18498915,1,false,na,Col,1,characteristic_name,empty_row
auto,18498915,1,false,na,Row,1,arms,
auto,18498915,1,false,na,Row,32,characteristic_name,
auto,18498915,2,false,na,Col,1,characteristic_name,
auto,18498915,2,false,na,Col,1,characteristic_name,empty_row
auto,18498915,2,false,na,Col,1,characteristic_level,indent
auto,18498915,2,false,na,Row,1,arms,
auto,18499565,1,false,na,Col,1,characteristic_level,indent
auto,18499565,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,18499565,1,false,na,Col,1,characteristic_name,
auto,18499565,1,false,na,Row,1,characteristic_name,
auto,18511702,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18537526,1,false,na,Col,1,characteristic_level,
auto,18537526,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,18537526,1,false,na,Row,1,characteristic_level,
auto,18537526,1,false,na,Row,2,arms,
auto,18539916,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18539916,1,false,na,Col,1,characteristic_name,empty_row
auto,18539916,1,false,na,Row,1,characteristic_name,
auto,18539916,1,false,na,Row,2,arms,
auto,18593517,1,false,na,Col,1,characteristic_level,indent
auto,18593517,1,false,na,Row,1,arms,
auto,18615004,1,false,na,Col,1,characteristic_name,empty_row
auto,18615004,1,false,na,Col,1,characteristic_name;characteristic_level,indent
auto,18615004,1,false,na,Row,1,arms,
auto,18657652,1,false,na,Col,1,characteristic_name,
auto,18657652,1,false,na,Row,1,arms,
auto,18657652,1,false,na,Row,37,characteristic_name,
auto,18667204,1,false,na,Col,1,characteristic_level,
auto,18667204,1,false,na,Col,1,characteristic_name,empty_row
auto,18667204,1,false,na,Col,1,characteristic_name,indent
auto,18667204,1,false,na,Row,1,characteristic_level,
auto,18674411,1,false,na,Col,1,characteristic_name,empty_row
auto,18674411,1,false,na,Col,1,characteristic_level,indent
auto,18674411,1,false,na,Row,2,arms,
auto,18676075,1,false,na,Col,1,characteristic_name,
auto,18676075,1,false,na,Col,1,characteristic_name,indent
auto,18676075,1,false,na,Col,1,characteristic_name,empty_row
auto,18676075,1,false,na,Row,1,characteristic_level,
auto,18676075,1,false,na,Row,2,arms,
auto,18676075,1,false,na,Row,5,characteristic_name,
auto,18753638,1,false,na,Col,1,characteristic_name,
auto,18753638,1,false,na,Col,1,characteristic_name,empty_row
auto,18753638,1,false,na,Col,1,characteristic_level,indent
auto,18753638,1,false,na,Row,1,characteristic_name;characteristic_level;arms,
auto,18753639,1,false,na,Col,1,characteristic_name,
auto,18753639,1,false,na,Col,1,characteristic_name,empty_row
auto,18753639,1,false,na,Col,1,characteristic_level,indent
auto,18753639,2,false,na,Col,1,characteristic_level,indent
auto,18753639,2,false,na,Col,1,characteristic_name,indentempty_row_with_p_value
auto,18753639,2,false,na,Row,2,arms,
auto,18757089,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18757089,1,false,na,Col,1,characteristic_name,bold;empty_row
auto,18757089,1,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,18757089,1,false,na,Col,1,characteristic_level,indent
auto,18757089,1,false,na,Row,1,arms,
auto,18757090,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,18757090,1,false,na,Col,1,characteristic_name,empty_row
auto,18757090,1,false,na,Col,1,characteristic_level,indent
